scratch their backs on the 
razorsteel instead of scythesteel and 
grindings been too rough and 
<start> but you see what 
you see what i mean 
<start> <start> but you see 
people here really take their 
<start> <start> these people here 
<start> these people here really 
really take their primitive methodism 
<start> <start> to them the 
of entire sanctification is truly 
the profession of entire sanctification 
profession of entire sanctification is 
entire sanctification is truly a 
when people just know that 
dont you see when people 
people just know that theyre 
see when people just know 
<start> well dont you see 
seem to them to matter 
it doesnt seem to them 
theyre saved it doesnt seem 
doesnt seem to them to 
that ordinary rules may well 
so supernaturally good as they 
people so supernaturally good as 
feel that ordinary rules may 
twisted in the interest of 
be bent and twisted in 
interest of people so supernaturally 
in the interest of people 
look absently at her <end> 
walk to look absently at 
paused in his walk to 
to look absently at her 
whichever way i turn <end> 
slow way seems to be 
to be springing up in 
up in my path whichever 
thought he said in a 
that thought he said in 
way seems to be springing 
a vague slow way seems 
of this investigation filled him 
was now too late nothing 
expedients to obtain a more 
quotation for the dollar <end> 
more favourable quotation for the 
by various arithmetical expedients to 
<start> the result of this 
<start> <start> the result of 
still trying by various arithmetical 
arrival of his tenant still 
and he awaited the arrival 
of his tenant still trying 
he awaited the arrival of 
filled him with amazement and 
obtain a more favourable quotation 
to obtain a more favourable 
however his impatience drove him 
drove him once more to 
<start> <start> with the approach 
his impatience drove him once 
the approach of dusk however 
more to the front balcony 
that intervened many warmly illuminated 
central darkness of the garden 
choice wine and genial hospitality 
fell mild and airless the 
square told their tale of 
grove of trees that intervened 
of the square told their 
illuminated windows on the farther 
many warmly illuminated windows on 
through the tall grove of 
garden and through the tall 
night fell mild and airless 
shone around the central darkness 
trees that intervened many warmly 
intervened many warmly illuminated windows 
white napery choice wine and 
<start> the night fell mild 
young mans eyes alighted on 
railing and bound for the 
overhead when the young mans 
round the garden railing and 
for the superfluous mansion <end> 
mans eyes alighted on a 
<start> the stars were already 
the stars were already thickening 
<start> <start> the stars were 
of three fourwheelers coasting round 
eyes alighted on a procession 
he had the door open 
<start> <start> they were laden 
and two very stalwart porters 
order one following another and 
and by the extreme slowness 
military order one following another 
the cabs had drawn up 
the military gentleman of the 
time he had the door 
one following another and by 
up beside the pavement and 
by the time he had 
a military order one following 
the two first there had 
from the two first there 
they were laden with formidable 
the door open the cabs 
the pavement and from the 
two very stalwart porters <end> 
the morning and two very 
boxes moved in a military 
of great stature and broad 
a strong brogue asked if 
and transferred to the back 
and broad shoulders leaning on 
dismounted and transferred to the 
of the three vehicles a 
him in passing he was 
hands and firmly rejecting somersets 
instantly to take possession of 
were complete that there descended 
men departed silence redescended on 
man had never come by 
into the back drawingroom the 
three vehicles a gentleman of 
the neighbourhood somerset might have 
the arrangements were complete that 
with their own hands dismounted 
the various crates and boxes 
on the shoulder of a 
a decent publichouse in the 
still the young man had 
and it was not until 
have still supposed himself to 
which the tenant was to 
and boxes with their own 
followed day and still the 
and with a strong brogue 
brogue asked if there were 
supposed himself to day followed 
he was soon shut into 
glimpse of him in passing 
himself somerset had but a 
their own hands dismounted and 
somerset might have still supposed 
never come by speech or 
and firmly rejecting somersets assistance 
decent publichouse in the neighbourhood 
asked if there were a 
and still the young man 
there descended from the third 
was to sleep and it 
the tenant was to sleep 
other men departed silence redescended 
widows dress and himself somerset 
the young man had never 
day and still the young 
ten and with a strong 
of a woman in a 
somerset had but a glimpse 
departed silence redescended on the 
the back drawingroom the bed 
in passing he was soon 
broad shoulders leaning on the 
third of the three vehicles 
the third of the three 
house with their own hands 
boxes with their own hands 
the shoulder of a woman 
<start> <start> the doors of 
privacy of his apartments <end> 
the doors of the drawingroom 
never open and although somerset 
somerset could hear him moving 
doors of the drawingroom flat 
man had never quitted the 
to and fro the tall 
the privacy of his apartments 
flat were never open and 
drawingroom flat were never open 
attired some decently some loud 
men for the most part 
night or morning men for 
part some meanly attired some 
the most part some meanly 
cringing and yet all in 
decently some loud some cringing 
hours of night or morning 
sometimes in the dusk sometimes 
<start> visitors indeed arrived sometimes 
the eyes of somerset displeasing 
intempestuous hours of night or 
and yet all in the 
in the eyes of somerset 
the eyes of her victimonly 
it went the eyes of 
shores to mark where the 
and after it went the 
eyes of her victimonly a 
toward the shores to mark 
went the eyes of her 
of her victimonly a slow 
disappeared beneath the surface and 
to mark where the two 
ripple widened toward the shores 
silence within the temple <end> 
<start> <start> for a time 
<start> for a time all 
was silence within the temple 
<start> <start> the slaves were 
the slaves were motionless in 
<start> the slaves were motionless 
the surface of the water 
rose slowly into view <end> 
one end of the tank 
the mahars watched the surface 
<start> <start> the mahars watched 
surface of the water for 
of their queen and presently 
presently at one end of 
queen and presently at one 
reappearance of their queen and 
helpless girl to her doom 
as they had been when 
the surface her eyes fixed 
backing toward the surface her 
<start> <start> she was backing 
eyes fixed before her as 
she was backing toward the 
her as they had been 
dragged the helpless girl to 
when she had disappeared beneath 
disappeared beneath the surface <end> 
reptile just as when she 
had disappeared beneath the surface 
forehead and eyes of the 
gaze of the reptile just 
the forehead and eyes of 
of the depths following the 
out of the depths following 
<start> <start> and then to 
the maiden come slowly out 
eyes of the maiden come 
my utter amazement i saw 
hair and glistening body that 
there was no indication other 
the surface sufficient time to 
until she stood in water 
time to have drowned her 
glistening body that she had 
came the girl until she 
have drowned her thrice over 
than her dripping hair and 
knees and though she had 
her thrice over there was 
that reached barely to her 
thrice over there was no 
<start> on and on came 
girl until she stood in 
to have drowned her thrice 
been beneath the surface sufficient 
and though she had been 
the depths and out again 
again and again the queen 
led the girl into the 
into the depths and out 
got on my nerves so 
to the childs rescue had 
uncanny weirdness of the thing 
nerves so that i could 
a firm hold of myself 
thing got on my nerves 
leaped into the tank to 
childs rescue had i not 
depths and out again until 
and again the queen led 
the tank to the childs 
had i not taken a 
taken a firm hold of 
off at the shoulderbut the 
to see that one of 
the shoulderbut the poor thing 
of realizing pain only the 
shoulderbut the poor thing gave 
than usual and when they 
to the surface i was 
came to the surface i 
they came to the surface 
in her set eyes seemed 
only the horror in her 
realizing pain only the horror 
at the shoulderbut the poor 
set eyes seemed intensified <end> 
that one of the girls 
when they came to the 
thing gave no indication of 
one of the girls arms 
breasts and then a part 
and then a part of 
time they appeared the other 
was gone and then the 
other arm was gone and 
appeared the other arm was 
the other arm was gone 
<start> the next time they 
gone and then the breasts 
and trenching it the gardner 
them which affrighted him the 
some years unlaboured and trenching 
the gardner found them which 
lay for some years unlaboured 
of ground lay for some 
piece of ground lay for 
it the gardner found them 
trenching it the gardner found 
upon a table in his 
owner of these yards caused 
lay them upon a table 
these yards caused lift them 
<start> <start> schaw the owner 
yards caused lift them and 
in his summerhouse mr <end> 
cut out a linencloth and 
a linencloth and cover them 
<start> <start> schaws mother was 
kind as to cut out 
schaws mother was so kind 
so kind as to cut 
days there where all had 
<start> <start> they lay twelve 
all had access to see 
lay twelve days there where 
twelve days there where all 
when dying there was a 
yard but neither gold nor 
treasure hid in his yard 
dying there was a treasure 
but neither gold nor silver 
hid in his yard but 
was a treasure hid in 
gardner said when dying there 
daniel tweedie his son came 
me to that yard and 
me that his father planted 
tweedie his son came along 
his son came along with 
told me that his father 
rosebush which were more fruitful 
the yard a red rosebush 
which were more fruitful than 
red rosebush which were more 
that yard and told me 
yard a red rosebush which 
down the yard a red 
other bush in the yard 
<start> <start> daniel tweedie his 
<start> <start> i will now 
mingle with the predatory <end> 
to observe the proletariat and 
observe the proletariat and mingle 
<start> i will now cease 
those tiffin things at the 
<start> ill probably go in 
go in for those tiffin 
ill probably go in for 
for those tiffin things at 
ill never be the same 
the same woman again <end> 
i do ill never be 
<start> if i do ill 
<start> <start> whereupon she paused 
whereupon she paused with dramatic 
she paused with dramatic effect 
<start> <start> go as far 
go as far as you 
far as you like <end> 
<start> take fencing lessons if 
lessons if you want to 
take fencing lessons if you 
fencing lessons if you want 
years that i think the 
so many years that i 
<start> <start> youve been a 
many years that i think 
of drone will be a 
been a queen bee for 
for so many years that 
think the role of drone 
me shoulder the business worries 
business worries for a while 
shoulder the business worries for 
<start> let me shoulder the 
for three months i shall 
months i shall do nothing 
<start> for three months i 
your coat lapel and pout 
to pick imaginary threads off 
lapel and pout when you 
imaginary threads off your coat 
pick imaginary threads off your 
off your coat lapel and 
the plan shall cease or 
go into private session compare 
<start> at the end of 
well go into private session 
and determine whether the plan 
compare notes and determine whether 
plan shall cease or become 
into private session compare notes 
three months well go into 
far far back in the 
back in the depths of 
<start> as they did so 
doubt hovered far far back 
as they did so a 
they did so a faint 
faint shadow of doubt hovered 
the corners of emmas lips 
inscrutable smile lurked in the 
<start> and a faint inscrutable 
smile lurked in the corners 
in the corners of emmas 
brisk the businesslike assumed the 
businesslike assumed the role of 
the brisk the businesslike assumed 
assumed the role of mrs 
<start> <start> so it was 
the capable the brisk the 
<start> so it was that 
leisurely the languid the elegant 
the languid the elegant <end> 
<start> <start> buck the leisurely 
and pinned and fitted <end> 
to joe greenbaum of keokuk 
the best possible bill of 
grayandraspberry salon being draped and 
keokuk iowa could now be 
possible bill of spring featherlooms 
in the morning might have 
<start> <start> she who formerly 
morning might have been seen 
eleven in the morning might 
being draped and pinned and 
at eleven in the morning 
be found in a modistes 
greenbaum of keokuk iowa could 
formerly at eleven in the 
much together and i am 
fast that i expect to 
so fast that i expect 
able to accomplish some really 
together and i am learning 
wonderful things in time <end> 
and i am learning so 
<start> so we have been 
some really wonderful things in 
been much together and i 
tent said the wizard <end> 
see the mens tent said 
<start> <start> but come and 
and see the mens tent 
and found that completely furnished 
from the shaggy mans handkerchief 
shaggy edges because it has 
been made from the shaggy 
handkerchief and found that completely 
that completely furnished also <end> 
went to the second tent 
<start> so they went to 
the shaggy mans handkerchief and 
edges because it has been 
contained four neat beds for 
amby the shaggy man and 
uncle henry omby amby the 
neat beds for uncle henry 
man and the wizard <end> 
it contained four neat beds 
rug for toto to lie 
was a soft rug for 
soft rug for toto to 
<start> also there was a 
<start> <start> also there was 
the third tent explained the 
the wizard is our dining 
explained the wizard is our 
tent explained the wizard is 
our dining room and kitchen 
visited that next and found 
in the dining tent with 
of those things necessary to 
dining tent with plenty of 
things necessary to use in 
that next and found a 
with plenty of those things 
and found a table and 
necessary to use in cooking 
kettle and set it swinging 
wizard carried out a big 
<start> the wizard carried out 
and set it swinging on 
on a crossbar before the 
a big kettle and set 
big kettle and set it 
was doing this omby amby 
and then they built a 
<start> <start> while he was 
twigs from the forest and 
supply of twigs from the 
they built a fire underneath 
the forest and then they 
omby amby and the shaggy 
this omby amby and the 
while he was doing this 
you to cook our supper 
to cook our supper <end> 
<start> <start> now dorothy said 
smiling i expect you to 
i expect you to cook 
is nothing in the kettle 
the kettle she cried <end> 
<start> but there is nothing 
nothing in the kettle she 
when you brought it out 
<start> i didnt see anything 
didnt see anything put in 
empty when you brought it 
im almost sure it was 
it out she replied <end> 
i didnt see anything put 
<start> <start> i didnt see 
at uncle henry you will 
that it doesnt boil over 
well to watch our supper 
my dear and see that 
said the little man winking 
do well to watch our 
winking slyly at uncle henry 
dear and see that it 
<start> nevertheless said the little 
the little man winking slyly 
a i believe the wizard 
search for a i believe 
for a i believe the 
wizard is fooling us <end> 
the wizard is fooling us 
believe the wizard is fooling 
some pails and went into 
and went into the forest 
when he hung it over 
kettle myself and when he 
over the fire there wasnt 
thing in it but air 
<start> i saw the kettle 
there wasnt a thing in 
a thing in it but 
it over the fire there 
<start> <start> dont worry remarked 
remarked billina confidently as she 
in the grass before the 
nestled in the grass before 
as she nestled in the 
dont worry remarked billina confidently 
find something in the kettle 
offand it wont be poor 
when its taken offand it 
poor innocent chickens either <end> 
in the kettle when its 
<start> <start> youll find something 
something in the kettle when 
<start> <start> your hen has 
hen has very bad manners 
your hen has very bad 
looking somewhat disdainfully at billina 
<start> your hen has very 
very bad manners dorothy said 
answer before he would hear 
to give a direct answer 
was obliged to give a 
before he would hear her 
would hear her in any 
give a direct answer before 
he would hear her in 
the listeners were amused and 
listeners were amused and mrs 
<start> the listeners were amused 
a look of particular meaning 
look of particular meaning <end> 
<start> weston gave emma a 
gave emma a look of 
head in steady scepticism <end> 
still shook her head in 
<start> but emma still shook 
shook her head in steady 
very much obliged to you 
you for the carriage resumed 
<start> so obliged to you!so 
for the carriage resumed miss 
to you!so very much obliged 
to you for the carriage 
do anything for you <end> 
i do anything for you 
<start> can i do anything 
wanted something from kingston <end> 
the other day she wanted 
was saying the other day 
<start> cole was saying the 
day she wanted something from 
do any thing for you 
any thing for you <end> 
can i do any thing 
who do you think is 
you think is here <end> 
do you think is here 
to call to hear the 
so kind as to call 
as to call to hear 
call to hear the new 
woodhouse and miss smith so 
hear the new pianoforte <end> 
up your horse at the 
at the crown and come 
the crown and come in 
horse at the crown and 
your horse at the crown 
well said he in a 
manner for five minutes perhaps 
<start> <start> well said he 
deliberating manner for five minutes 
said he in a deliberating 
too!quite delightful so many friends 
delightful so many friends <end> 
churchill too!quite delightful so many 
no not now i thank 
<start> <start> no not now 
now i thank you <end> 
could not stay two minutes 
not stay two minutes <end> 
i could not stay two 
as fast as i can 
fast as i can <end> 
i must get on to 
must get on to kingston 
<start> <start> i must get 
will be so very happy 
they will be so very 
happy to see you <end> 
so very happy to see 
no no your room is 
<start> no no your room 
no your room is full 
i will call another day 
another day and hear the 
and hear the pianoforte <end> 
call another day and hear 
delightful party last night how 
ever see such dancing <end> 
what a delightful party last 
<start> <start> knightley what a 
knightley what a delightful party 
last night how extremely pleasant.did 
<start> was not it delightful?miss 
delightful?miss woodhouse and mr <end> 
was not it delightful?miss woodhouse 
<start> frank churchill i never 
thing equal to it <end> 
i never saw any thing 
<start> <start> frank churchill i 
i can say nothing less 
for i suppose miss woodhouse 
can say nothing less for 
<start> <start> very delightful indeed 
very delightful indeed i can 
nothing less for i suppose 
churchill are hearing every thing 
<start> frank churchill are hearing 
frank churchill are hearing every 
are hearing every thing that 
more i do not see 
his voice still more i 
voice still more i do 
not be mentioned too <end> 
should not be mentioned too 
miss fairfax should not be 
do not see why miss 
miss fairfax dances very well 
very well and mrs <end> 
<start> i think miss fairfax 
fairfax dances very well and 
without exception in england <end> 
the very best countrydance player 
best countrydance player without exception 
is the very best countrydance 
very best countrydance player without 
return but i cannot stay 
you and me in return 
friends have any gratitude they 
if your friends have any 
stay to hear it <end> 
me in return but i 
loud about you and me 
pretty loud about you and 
have any gratitude they will 
but i cannot stay to 
one moment more something of 
shocked about the apples <end> 
i are both so shocked 
shocked!jane and i are both 
and i are both so 
consequence so shocked!jane and i 
moment more something of consequence 
all your store apples <end> 
sending us all your store 
us all your store apples 
<start> to think of your 
said you had a great 
and now you have not 
now you have not one 
you had a great many 
many and now you have 
great many and now you 
done it indeed you should 
should not have done it 
have done it indeed you 
not have done it indeed 
<start> <start> he never can 
<start> he never can bear 
bear to be thanked <end> 
it would have been a 
been a pity not to 
and it would have been 
have staid now and it 
would have staid now and 
now and it would have 
i thought he would have 
i have not been able 
not been able to succeed 
<start> <start> well returning to 
been able to succeed <end> 
room i have not been 
<start> he asked me if 
he asked me if he 
me if he could do 
<start> <start> he asked me 
we heard every thing <end> 
<start> yes said jane we 
kind offers we heard every 
said jane we heard his 
offers we heard every thing 
was open and the window 
my dear i dare say 
door was open and the 
dear i dare say you 
and the window was open 
might because you know the 
the window was open and 
you know the door was 
have heard every thing to 
must have heard every thing 
you must have heard every 
thing to be sure <end> 
can i do any thing 
i do any thing for 
do any thing for you 
thing for you at kingston 
he so i just mentioned 
<start> <start> said he so 
<start> said he so i 
but just comeso very obliging 
very obliging of you <end> 
you be going?you seem but 
going?you seem but just comeso 
comeso very obliging of you 
<start> miss woodhouse must you 
had already lasted long and 
was perceived to be gone 
<start> emma found it really 
morning was perceived to be 
time to be at home 
lasted long and on examining 
emma found it really time 
perceived to be gone that 
it really time to be 
really time to be at 
examining watches so much of 
young ladies to hartfield gates 
<start> <start> weston and her 
taking leave also could allow 
only to walk with the 
and her companion taking leave 
ladies to hartfield gates before 
walk with the two young 
also could allow themselves only 
set off for randalls <end> 
could allow themselves only to 
be possible to do without 
may be possible to do 
do without dancing entirely <end> 
<start> <start> it may be 
of rapid motion have once 
that does not ask for 
the felicities of rapid motion 
have been known of young 
many months successively without being 
either to body or mindbut 
any ball of any description 
<start> <start> instances have been 
description and no material injury 
at any ball of any 
being at any ball of 
is made when the felicities 
to body or mindbut when 
rapid motion have once been 
any description and no material 
body or mindbut when a 
beginning is made when the 
<start> instances have been known 
felicities of rapid motion have 
known of young people passing 
of any description and no 
had danced once at highbury 
and the last halfhour of 
to dance again and the 
and longed to dance again 
an evening which mr <end> 
highbury and longed to dance 
halfhour of an evening which 
last halfhour of an evening 
daughter at randalls was passed 
by the two young people 
young people in schemes on 
was persuaded to spend with 
<start> woodhouse was persuaded to 
<start> <start> woodhouse was persuaded 
spend with his daughter at 
the two young people in 
the most solicitous for accommodation 
was the first idea and 
his the greatest zeal in 
the lady was the best 
first idea and his the 
most solicitous for accommodation and 
greatest zeal in pursuing it 
the difficulties and the most 
zeal in pursuing it for 
for accommodation and appearance <end> 
best judge of the difficulties 
for shewing people again how 
had inclination enough for shewing 
<start> but still she had 
but still she had inclination 
<start> <start> but still she 
him first in pacing out 
with jane fairfaxand even for 
to see what it could 
spite of all that mr 
doing that in which she 
in to see what it 
for simple dancing itself without 
churchill and miss woodhouse dancedfor 
could be made to holdand 
she need not blush to 
the dimensions of the other 
assist him first in pacing 
that in which she need 
need not blush to compare 
fairfaxand even for simple dancing 
in which she need not 
taking the dimensions of the 
without any of the wicked 
the hope of discovering in 
woodhouse dancedfor doing that in 
miss woodhouse dancedfor doing that 
to compare herself with jane 
any of the wicked aids 
to holdand then in taking 
of the other parlour in 
exactly equal size that it 
<start> weston could say of 
could say of their exactly 
<start> <start> weston could say 
that it was a little 
say of their exactly equal 
that the dance begun at 
his first proposition and request 
<start> his first proposition and 
<start> <start> his first proposition 
dance begun at mr <end> 
therethat the same party should 
musician engaged met with the 
should be collected and the 
be collected and the same 
finished therethat the same party 
collected and the same musician 
<start> <start> coles should be 
be finished therethat the same 
the museum will still be 
<start> <start> no he droned 
droned but the museum will 
but the museum will still 
museum will still be just 
just where it is <end> 
<start> and the readingroom just 
<start> <start> and the readingroom 
<start> <start> and people will 
and people will be able 
will be able to go 
people will be able to 
actual pain contorted his features 
<start> he inhaled sharply and 
sharply and a spasm as 
pain contorted his features <end> 
he inhaled sharply and a 
poor soames had been following 
wondered what train of thought 
thought poor soames had been 
of thought poor soames had 
train of thought poor soames 
enlighten me when he said 
he did not enlighten me 
long pause you think i 
after a long pause you 
me when he said after 
you think i havent minded 
pause you think i havent 
us to depart in the 
to depart in the morning 
<start> <start> will he allow 
depart in the morning <end> 
it was late when they 
slumbers but having breakfasted the 
first act was to seek 
princes first act was to 
late when they rose from 
was to seek the king 
<start> it was late when 
having breakfasted the princes first 
leave your kingdom said he 
<start> <start> we wish to 
your kingdom said he <end> 
<start> we wish to leave 
gratitude stood in his eyes 
grasped the hand of his 
<start> <start> terribus grasped the 
his guest and pressed it 
and pressed it with fervor 
it with fervor while tears 
guest and pressed it with 
while tears of gratitude stood 
you remain with me always 
prefer that you remain with 
always and be my friend 
with me always and be 
should prefer that you remain 
me always and be my 
shall not interfere in any 
if you choose to leave 
i shall not interfere in 
way with your wishes <end> 
leave me i shall not 
choose to leave me i 
<start> but if you choose 
him thoughtfully and then said 
my time on this island 
at him thoughtfully and then 
said my time on this 
<start> prince marvel looked at 
prince marvel looked at him 
have passed out of the 
out of the knowledge of 
passed out of the knowledge 
of men and his name 
his name will be forgotten 
a few months prince marvel 
marvel will have passed out 
knowledge of men and his 
dawna and auriel and plenta 
the kingdoms of dawna and 
to visit the kingdoms of 
to depart at once <end> 
auriel and plenta so i 
i hope to visit the 
delay but beg you will 
me to depart at once 
<start> <start> before then i 
plenta so i must not 
permit me to depart at 
with me and i shall 
i shall show you the 
and i shall show you 
shall show you the way 
a high wall of rock 
prince and nerle to a 
he led the prince and 
led the prince and nerle 
placing his hand upon its 
hand upon its rough surface 
his hand upon its rough 
<start> he led the prince 
rough surface touched a hidden 
stone began to swing backward 
on horseback to ride through 
to swing backward disclosing a 
enough for a man on 
disclosing a passage large enough 
<start> instantly an immense block 
horseback to ride through <end> 
instantly an immense block of 
backward disclosing a passage large 
<start> he was like a 
was like a wild beast 
<start> <start> he was like 
<start> it seems he had 
greatly annoyed at losing his 
had been greatly annoyed at 
losing his free afternoon on 
at losing his free afternoon 
been greatly annoyed at losing 
of his bungalow required his 
the gar den of his 
of the banana the brute 
<start> the gar den of 
blow of the banana the 
tion and at the slight 
gar den of his bungalow 
<start> <start> the gar den 
atten tion and at the 
at the slight blow of 
his back still black in 
left johnson on his back 
<start> we left johnson on 
beginning to kick feebly <end> 
still black in the face 
johnson on his back still 
paralysed with extreme terror <end> 
<start> meantime the big woman 
ground apparently paralysed with extreme 
sitting on the ground apparently 
woman had remained sitting on 
<start> <start> meantime the big 
inside our rolling box side 
an hour we jolted inside 
half an hour we jolted 
<start> <start> for half an 
side in profound silence <end> 
jolted inside our rolling box 
was busy staunching the blood 
<start> the exser geant was 
long scratch on his cheek 
the blood of a long 
geant was busy staunching the 
<start> <start> the exser geant 
<start> i hope youre satisfied 
<start> <start> i hope youre 
hope youre satisfied he said 
thats what comes of all 
all that tomfool business <end> 
what comes of all that 
<start> thats what comes of 
or other all this wouldnt 
tugboat skipper over some girl 
this wouldnt have happened <end> 
skipper over some girl or 
<start> if you hadnt quarrelled 
you hadnt quarrelled with that 
with that tugboat skipper over 
doesnt come to hear of 
the consulgeneral himself doesnt come 
i shouldnt wonder if the 
<start> and i shouldnt wonder 
himself doesnt come to hear 
consulgeneral himself doesnt come to 
<start> <start> during the civil 
and see the fighting <end> 
maryland with a pass from 
pass from the president to 
with a pass from the 
join grants army and see 
to join grants army and 
patriot was passing through the 
during the civil war a 
a pass from the president 
one for every day in 
at annapolis he visited the 
visited the shop of a 
for every day in the 
shop of a wellknown optician 
<start> <start> stopping a day 
optician and ordered seven powerful 
of a wellknown optician and 
day at annapolis he visited 
munificent patronage of the states 
commissioned him a colonel <end> 
recognition of this munificent patronage 
this munificent patronage of the 
<start> <start> in recognition of 
the states languishing industries the 
of the states languishing industries 
<start> a negro in a 
for his new cabin <end> 
negro in a boat gathering 
of shingles it would make 
it was a log fell 
a negro in a boat 
log fell to estimating the 
alligator and thinking it was 
fell to estimating the number 
number of shingles it would 
boat gathering driftwood saw a 
back to harvest his good 
<start> <start> having satisfied his 
his boathook into the beasts 
into the beasts back to 
boathook into the beasts back 
stuck his boathook into the 
on that point he stuck 
beasts back to harvest his 
<start> thereupon the saurian emerged 
to the water greatly to 
the surprise of the man 
took to the water greatly 
water greatly to the surprise 
thereupon the saurian emerged from 
greatly to the surprise of 
of the man andbrother <end> 
i never befo seen such 
such a cyclone as dat 
cyclone as dat he exclaimed 
<start> i never befo seen 
exclaimed as soon as he 
soon as he had recovered 
befo seen such a cyclone 
done carry away de ruf 
away de ruf of my 
carry away de ruf of 
de ruf of my house 
tadpole and the frog <end> 
<start> <start> xv the tadpole 
<start> xv the tadpole and 
ashamed of yourself said the 
<start> <start> be ashamed of 
be ashamed of yourself said 
i was a tadpole i 
was a tadpole i had 
<start> <start> when i was 
when i was a tadpole 
their leaves they bade him 
him come and drink their 
dew and lie among the 
striving to cheer his sorrow 
they bade him come and 
<start> and they all said 
and drink their dew and 
bade him come and drink 
the fragrant petals striving to 
drink their dew and lie 
wide their leaves they bade 
among the fragrant petals striving 
them yes we will help 
to be good and for 
you are striving to be 
we will help you to 
good and for love of 
and for love of lilybell 
we will do much for 
<start> thistle told them yes 
do much for you <end> 
told them yes we will 
striving to be good and 
they called a little brighteyed 
we have given you a 
friend so will you guide 
grateful little friend so will 
so they called a little 
a little brighteyed mole and 
the earth spirits home <end> 
pleasant home among our roots 
to the earth spirits home 
and said downyback we have 
given you a pleasant home 
called a little brighteyed mole 
thistle to the earth spirits 
a grateful little friend so 
ground while a glowworm flew 
through long dark galleries deeper 
kindly flowers followed his little 
yes and thistle thanking the 
long dark galleries deeper and 
followed his little guide through 
flew before to light the 
guide through long dark galleries 
before to light the way 
flowers followed his little guide 
a glowworm flew before to 
deeper into the ground while 
a path lit up by 
they went and after a 
lit up by bright jewels 
path lit up by bright 
hung upon the walls <end> 
up by bright jewels hung 
and after a while reached 
of the spirits will guide 
<start> <start> here downyback and 
no farther you must now 
alone and the music of 
can lead you no farther 
will guide you to their 
downyback and glimmer we can 
glimmer we can lead you 
lead you no farther you 
<start> here downyback and glimmer 
they went quickly up the 
and thistle guided by the 
by the sweet music went 
the winding path and thistle 
then they went quickly up 
music went on alone <end> 
went quickly up the winding 
up we found the door 
found the door was locked 
we woke up we found 
locked so i should think 
tired and we all went 
up said robert slowly and 
all went to sleep and 
we were tired and we 
should think you did <end> 
woke up we found the 
i should think you did 
sleep and when we woke 
of their wits like this 
<start> <start> frightening everybody out 
out of their wits like 
frightening everybody out of their 
ought to be ashamed of 
you ought to be ashamed 
<start> you ought to be 
of we are said jane 
are said jane gently <end> 
all said robert with perfect 
said robert with perfect truth 
<start> <start> i dont know 
robert with perfect truth <end> 
do please well really said 
really said the vicar i 
<start> do please well really 
well really said the vicar 
i suppose wed better <end> 
<start> <start> andrew not alone 
i dont said andrew to 
alone i dont said andrew 
andrew not alone i dont 
went on talking and the 
<start> and the vicar went 
let this be a lesson 
talking and the children listened 
lesson to you he went 
<start> <start> and the vicar 
vicar went on let this 
he went on talking and 
the keeper was not listening 
<start> but the keeper was 
<start> <start> but the keeper 
was looking at the unfortunate 
he was looking at the 
<start> <start> he was looking 
<start> <start> he knew all 
poachers of course so he 
of course so he knew 
knew how people look when 
<start> he knew all about 
course so he knew how 
he knew how people look 
what hes got there under 
<start> <start> the vicar had 
and not arst him what 
a blessing to your parents 
the part about trying to 
him what hes got there 
and cyril knew that concealment 
got there under his jacket 
grow up to be a 
be a blessing to your 
vicar had just got to 
parents and not arst him 
knew that concealment was at 
to your parents and not 
boys in books that no 
up and squared his shoulders 
be faithful to the death 
and tried to look noble 
that no one can look 
<start> so he stood up 
to look noble like the 
there was a silence <end> 
doubt that they come of 
the boys in books that 
in books that no one 
like the boys in books 
shoulders and tried to look 
of brave and noble families 
out there was a silence 
stood up and squared his 
of and doubt that they 
and noble families and will 
<start> you think im an 
<start> <start> you think im 
think im an idiot hedrick 
<start> <start> her tone was 
<start> her tone was calm 
her tone was calm merely 
you than i am <end> 
<start> <start> dont you think 
even fonder of you than 
think if i were really 
dont you think if i 
idiot id be even fonder 
really an idiot id be 
he knew not what but 
cora blandly resumed her interrupted 
beginning a description of mrs 
sat waiting he knew not 
to her mother beginning a 
<start> <start> in a panic 
panic he sat waiting he 
blandly resumed her interrupted remarks 
what but cora blandly resumed 
to miss peirce no one 
that anything unusual had been 
laura was talking unconcernedly to 
<start> villards dress laura was 
villards dress laura was talking 
miss peirce no one appeared 
talking unconcernedly to miss peirce 
was talking unconcernedly to miss 
<start> <start> his breath came 
<start> his breath came back 
with some degree of assurance 
himself able to consider his 
presence of mind he found 
his position with some degree 
and summoning his presence of 
his breath came back and 
mind he found himself able 
<start> <start> perhaps after all 
after all coras retort had 
had been merely a coincidence 
all coras retort had been 
and over it in his 
his mind making a pretence 
meanwhile to be busy with 
<start> <start> he went over 
over it in his mind 
went over and over it 
it in his mind making 
i were really an idiot 
<start> if i were really 
if i were really an 
<start> it was the really 
it was the really that 
was the really that troubled 
for that one word he 
remark was a coincidence but 
have decided that her remark 
her remark was a coincidence 
decided that her remark was 
coincidence but really was ominous 
that her remark was a 
really was ominous had a 
could have decided that her 
<start> <start> if i were 
were really an idiot <end> 
<start> if i were really 
the fatal evening were swept 
memory of the fatal evening 
pleasant clouds that had obscured 
fatal evening were swept away 
away as by a monstrous 
as by a monstrous hand 
evening were swept away as 
all came back to him 
clouds that had obscured his 
