on the steel plates <end> 
know as well as i 
couldnt let her live in 
i simply couldnt <end> <end> 
circumstances i simply couldnt <end> 
i you have done <end> 
what would i you have 
with her eyes open <end> 
her eyes open <end> <end> 
to put up with certain 
<start> if she had to 
she had to put up 
<start> yes but you see 
you see you dont love 
man to make a woman 
make a woman happy <end> 
i shall never fail her 
know that i shall never 
shall never fail her <end> 
that youre prepared to take 
prepared to take her back 
<start> why shell want me 
me more than ever then 
she had nowhere to go 
shes alone and humiliated and 
nowhere to go <end> <end> 
broken it would be dreadful 
<start> he seemed to bear 
to bear no resentment <end> 
slightly outraged at his lack 
at his lack of spirit 
suppose it was commonplace in 
i suppose it was commonplace 
<start> i couldnt expect her 
couldnt expect her to love 
me as i loved her 
not the sort of man 
im not the sort of 
her if shes fallen in 
in love with strickland <end> 
i cant blame her if 
you certainly have less vanity 
known i said <end> <end> 
<start> you certainly have less 
better than myself <end> <end> 
love her so much better 
only be because really you 
into love it can only 
vanity comes into love it 
can only be because really 
<start> after all it constantly 
hes married falls in love 
that a man when hes 
man when hes married falls 
all it constantly happens that 
love with somebody else when 
he gets over it he 
falls in love with somebody 
should it be different with 
<start> why should it be 
but most men are made 
differently and they cant <end> 
logical i smiled but most 
most men are made differently 
the suddenness of the whole 
to stroeve i was puzzling 
i was puzzling over the 
over the suddenness of the 
had had no warning <end> 
not imagine that he had 
<start> i remembered the curious 
stroeves eyes perhaps its explanation 
a feeling in her heart 
feeling in her heart that 
in her heart that surprised 
surprised and alarmed her <end> 
blanche stroeves eyes perhaps its 
was anything between them <end> 
you have no suspicion before 
did you have no suspicion 
he did not answer for 
did not answer for a 
was a pencil on the 
table and unconsciously he drew 
<start> there was a pencil 
there was a pencil on 
you questions i said <end> 
my asking you questions i 
asking you questions i said 
on the afternoon of the 
the afternoon of the third 
junk whose name was hoang 
upon the quarter deck <end> 
of the third day the 
<start> he was naked to 
and his bare brown torso 
the waist and his bare 
was gleaming with oil and 
around his neck his hatchet 
queue was coiled like a 
coiled like a snake around 
<start> his queue was coiled 
was the contrast <end> <end> 
facing each other so sharp 
two stood there facing each 
his breath as the two 
open as the day bareheaded 
day bareheaded her great ropes 
bigboned frank outspoken simple of 
anglosaxon daughter of the northmen 
almost to the top of 
outspoken simple of composition open 
mongolian small weazened leathercolored secretivea 
of the east nervous ill 
the mongolian small weazened leathercolored 
to the top of her 
top of her kneeboots <end> 
of sandy hair falling over 
bareheaded her great ropes of 
in california could such abrupt 
as he looked at the 
the two wilbur asked himself 
such abrupt contrasts occur <end> 
oil catchum all bone catchum 
all same plenty many <end> 
all light announced hoang catchum 
catchum now you catchum pay 
you catchum pay <end> <end> 
principals came to a settlement 
to a settlement with unprecedented 
three and a half barrels 
of bone as the schooners 
promises and he had already 
as the schooners share in 
spermaceti ten barrels of oil 
like all chinamen hoang was 
already set apart three and 
all chinamen hoang was true 
there was no discussion over 
no discussion over the matter 
men aboard and get the 
under way again <end> <end> 
his obligations and hurried away 
the junk under way again 
summon his men aboard and 
junk and wilbur and moran 
the whale adrift <end> <end> 
to their junk and wilbur 
<start> the beachcombers returned to 
<start> tanith of the carthaginians 
the carthaginians and st <end> 
princess of heavenin one <end> 
of heavenin one <end> <end> 
the dweller and which these 
moment did that which we 
did that which we had 
shining one pause <end> <end> 
<start> it swept up the 
dais rested there slowly turning 
and unlacing throbbing pulsing <end> 
slowly turning plumes and spirals 
now its nucleus grew plainer 
partaking of all <end> <end> 
nor woman neither god nor 
inhuman neither man nor woman 
in a fashion and all 
that shining nucleus was something 
within that shining nucleus was 
i doubt that what ever 
tient something that had will 
shining nucleus was something sen 
what ever it was within 
shadowy in the river of 
river of light and slowly 
at first then ever more 
of stones openinga long low 
in the river of light 
then ever more rapidly shapes 
<start> another trumpetinga sound of 
score of them girls and 
youths women and men <end> 
women and men <end> <end> 
itself regarded them <end> <end> 
poised itself regarded them <end> 
and in the eyes of 
ecstasy and terror that i 
drew closer and in the 
and in their faces was 
terror that i had seen 
seen in full blossom on 
i had seen in full 
of joy and sorrow ecstasy 
began again its murmuringsnow infinitely 
thing began again its murmuringsnow 
from some witched star <end> 
song of a siren from 
signal three of the dwarfs 
saw halfconsciously at lugurs signal 
take places unnoticed behind him 
creep in and take places 
<start> and the bellsounds rang 
his place saw halfconsciously at 
bellsounds rang outcompellingly i saw 
first of the figures rushed 
the daisand paused <end> <end> 
the figures rushed upon the 
girl who had been brought 
the nothing ness <end> <end> 
brought before yolara when the 
the girl who had been 
songar was driven into the 
<start> with all the quickness 
one stretched out and encircled 
spiral of the shining one 
quickness of light a spiral 
infinitely dreadful shrinking and it 
there was an infinitely dreadful 
seemed a simultaneous hurling of 
hurling of herself into its 
around her permeated her the 
burst forthtumultuously through and through 
her permeated her the crystal 
chorus burst forthtumultuously through and 
and through her the radiance 
dance of the shining one 
they called the dance of 
began then that infinitely dreadful 
infinitely dreadful but infinitely glorious 
horror that was hellishand ever 
last the dais was an 
and spirals expanding the core 
within its spar kling mists 
stars witches sabbath an altar 
able and horror that was 
gleam ing through living flame 
its spar kling mists another 
of the shining one waxed 
the shining one waxed growing 
<start> and as the girl 
spar kling mists another and 
plumes and spirals expanding the 
into and through itself the 
as the girl swirled within 
mad stars witches sabbath an 
greateras it consumed as it 
essence of nature was filling 
to pulse from them life 
spun interlacedand there began to 
nature was filling us <end> 
vitality as though the very 
that what i was beholding 
was vampirism inconceivable <end> <end> 
<start> dimly i recognized that 
it was a saturnalia of 
was a saturnalia of demigods 
with drew slowly from the 
down the ramp still embracing 
those who had thrown themselves 
the shining one with drew 
bellnotes storming the shining one 
ramp still embracing still interwoven 
faces sealedforeverinto that sem blance 
drifted with it as though 
those who held within linked 
sealedforeverinto that sem blance of 
though halfcarried in dreadful dance 
<start> they drifted with it 
i heard a gasp from 
from okeefe opened my eyes 
<start> i heard a gasp 
gasp from okeefe opened my 
my eyes and sought his 
so the dwarfs beside him 
by design or through his 
whether by design or through 
out and as he did 
he did so the dwarfs 
own swift involuntary movement thrust 
dwarfs beside him caught him 
to watch him <end> <end> 
dweller paused in its gyrationsseemed 
norsemans face was crimson his 
face was crimson his eyes 
dwarfs about the middle and 
about the middle and sent 
one of the dwarfs about 
back and with one defiant 
through the air straight at 
sent him hurtling through the 
the shining one <end> <end> 
mid flight stopped as though 
legs and arms the dwarf 
platform not a yard from 
the dwarf flewthen in mid 
as though some gigantic invisible 
of legs and arms the 
some gigantic invisible hand had 
he movedfeeblyonce twice <end> <end> 
like a broken spider he 
become more violent <end> <end> 
evident that the snowstorm had 
in the yard it was 
may not get there after 
not get there after all 
to be done <end> <end> 
<start> but there is nothing 
we have got ready our 
to stay and had not 
ought not to go but 
already tried to persuade them 
persuade them to stay and 
thought they ought not to 
go but he had already 
use asking them again <end> 
<start> its no use asking 
my age makes me timid 
age makes me timid <end> 
bed in good time and 
get to bed in good 
right and at least we 
get there all right and 
fuss he thought <end> <end> 
was the end ot <end> 
soulis kenned that live or 
or die this was the 
upon the back o that 
by deils lowed up like 
ashes to the grund the 
to an at that moment 
lords ain hand out o 
dead to the grave if 
an at that moment the 
be dead to the grave 
you be damned to an 
if you be damned to 
peal the rairing rain upon 
power of god begone if 
if you be dead to 
brunstane spunk and fell in 
i charge you by the 
cried i charge you by 
lang keepit frae the grave 
thunder followed peal on dirling 
garden hedge and ran wi 
<start> soulis lowped through the 
upon skelloch for the clachan 
him gaun linkin doun the 
lang after sandy mlellan saw 
black man pass the muckle 
john christie saw the black 
mornin john christie saw the 
the braes frae kilmackerlie <end> 
<start> that same mornin john 
sandy mlellan saw him gaun 
man pass the muckle cairn 
deil has never fashed us 
dwalled sae lang in janets 
little doubt but it was 
sae lang in janets body 
doubt but it was him 
was him that dwalled sae 
was a sair dispensation for 
minister lang lang he lay 
this he was the man 
lang lang he lay ravin 
his bed and frae that 
dispensation for the minister lang 
man ye ken the day 
vanity well done <end> <end> 
part is done and i 
now said the doctor my 
may say with some vanity 
cold and poisonous city and 
and an easy conscience <end> 
you out of this cold 
city and to give you 
months of a pure air 
and to give you two 
first i think i can 
the first i think i 
professions he applied to me 
indeed rather oddly it was 
the other day the padre 
and i are old friends 
it fells indeed rather oddly 
of contrary professions he applied 
country and as he and 
padre came in from the 
was but the other day 
the names of our grandees 
the brink of destitution <end> 
our grandees are hardly known 
great people and are now 
you are ignorant of spain 
of our grandees are hardly 
you suffice it then that 
spain and even the names 
mountain in the greater part 
and certain leagues of desert 
not even a goat could 
of which not even a 
them but the residencia and 
leagues of desert mountain in 
is a fine old place 
fine old place and stands 
i remembered you <end> <end> 
but the house is a 
among the hills and most 
and most salubriously and i 
hills and most salubriously and 
to make a change and 
now able to make a 
cause who was now able 
i proposed that his friends 
make a change and i 
the good cause who was 
wounded in the good cause 
the padres face grew dark 
foreseen it would <end> <end> 
dark as i had maliciously 
out of the question he 
<start> it was out of 
then let them starve said 
no sympathy with tatterdemalion pride 
with tatterdemalion pride <end> <end> 
likea stranger murmured aunt hannah 
<start> he isnt likea stranger 
sounded as if she were 
convince herself of something <end> 
hannahs voice sounded as if 
to me almost as if 
of the family to me 
like one of the family 
just like one of the 
reallyyour niece mary jane laughed 
of course he does aunt 
course why of course he 
he does aunt hannah everybody 
knows of course why of 
must subsided aunt hannah confusedly 
of coursehe must subsided aunt 
<start> yes yes of coursehe 
yes of coursehe must subsided 
the hidden reason behind her 
had not divined it <end> 
billys next words showed that 
words showed that she had 
hes so interested <end> <end> 
<start> he cant get here 
cant get here till five 
over the thing as i 
as i am <end> <end> 
aunt hannah when its done 
hannah when its done <end> 
fine aunt hannah when its 
from the room <end> <end> 
<start> she finished gayly as 
a long breath <end> <end> 
to herself aunt hannah drew 
she was thinking <end> <end> 
didnt suspect she was thinking 
to bertramdear child <end> <end> 
question disloyal to bertramdear child 
believe shed consider even the 
maryaunt hannah corrected herself with 
with cheeks aflamei mean mr 
corrected herself with cheeks aflamei 
however that aunt hannah was 
that aunt hannah was mistaken 
it was just here however 
reached boston when the engagement 
he had not reached boston 
of billys friends in town 
the henshaw brothers <end> <end> 
town save the henshaw brothers 
<start> he had not heard 
came to boston <end> <end> 
heard from calderwell since he 
evident intimacy of billy with 
billy with the henshaw brothers 
that billy was mr <end> 
the history of their acquaintance 
their acquaintance and the fact 
<start> the very evident intimacy 
been killed at birth by 
killed at birth by calderwells 
by calderwells emphatic assertion that 
being billys lover that idea 
that the artist would never 
emphatic assertion that the artist 
seen little of the two 
since coming to boston arkwright 
coming to boston arkwright had 
and his general mode of 
general mode of life precluded 
<start> his work his friends 
not know which was a 
of all this therefore arkwright 
know which was a pityfor 
a pityfor arkwright and for 
was admitted by rosa to 
was at the piano <end> 
livingroom where billy was at 
at the piano <end> <end> 
at five oclock that afternoon 
<start> billy sprang to her 
joyous word of greeting <end> 
billy sprang to her feet 
youve come she sighed happily 
come she sighed happily <end> 
<start> i want you to 
sung to me <end> <end> 
the melody your pretty words 
she finished with arch wistfulness 
maybe after all you wont 
you wont like it you 
neat capable and obliging but 
knew of practical housekeeping <end> 
<start> she was neat capable 
capable and obliging but it 
not take her long to 
discover just how muchand how 
and things were very different 
matters and things were very 
ellen became argumentative impertinent and 
mary ellen became argumentative impertinent 
she openly shirked her work 
mary ellen would be wanting 
even william asked billy one 
demanded perquisites and privileges so 
wanting the house <end> <end> 
strata and bertram with mock 
billy herself were the mistress 
and privileges so insolently that 
william asked billy one day 
bertram with mock humility inquired 
pleased her so to do 
mary ellen gasping with surprise 
despair submitted to this bullying 
dignity that left mary ellen 
gasping with surprise she told 
in a sudden accession of 
billy in weary despair submitted 
outraged dignity that left mary 
seemed a little worse than 
worse than the one before 
a little worse than the 
came and the maids went 
comfort rest or peacefulness <end> 
there comfort rest or peacefulness 
<start> the nights were a 
were a torture of apprehension 
torture of fulfilment <end> <end> 
the days an even greater 
<start> noise confusion meals poorly 
cooked and worse served dust 
disorder and uncertainty <end> <end> 
this was home billy told 
billy told herself bitterly <end> 
that bertram telephoned more and 
telephoned more and more frequently 
he had met a friend 
bertram telephoned more and more 
about the house with that 
meal with his food scarcely 
homesick homeless look that nearly 
his plate almost every meal 
no wonder that william pushed 
touched and then wandered about 
william pushed back his plate 
talk to young wives were 
aunt hannah and kate and 
and the talk to young 
had not been fit to 
<start> she had not been 
<start> she had not been 
to marry anybody <end> <end> 
a total eclipse <end> <end> 
<start> her honeymoon was not 
into a total eclipse <end> 
husband billy clenched her small 
her small hands and set 
already declared that if she 
clenched her small hands and 
and set her round chin 
<start> very well she would 
she would show them <end> 
and her home <end> <end> 
to her husband and her 
fancied she could learn to 
run it well <end> <end> 
and run it well <end> 
her services would be immediately 
the then reigning tormentor that 
would be immediately dispensed with 
would be paid until the 
reigning tormentor that her wages 
but that her services would 
and forthwith she descended to 
of more than muffins and 
billy was well aware now 
aware now that housekeeping was 
matter of more than muffins 
which she had set herself 
she had set herself <end> 
gauge in a measure the 
in a measure the magnitude 
about making her plans <end> 
she did not falter and 
falter and very systematically she 
herself very well until eliza 
eliza could come back <end> 
come in twice a week 
very well until eliza could 
a good stout woman to 
the heavier work she believed 
she could try to make 
and uncle william to hungry 
those that had appeared lately 
meals than the most of 
at least she could try 
more palatable meals than the 
to club dinners and uncle 
from room to room <end> 
most of those that had 
for a waneless honeymoon <end> 
time she could be learning 
that shining goal of housekeeping 
due course she would reach 
be learning and in due 
goal of housekeeping efficiency short 
of housekeeping efficiency short of 
the talk to young wivesno 
<start> so chaotic and erratic 
her new role that it 
was not until the second 
maids departure that the master 
erratic had been the household 
until the second meal after 
that the master of the 
chaotic and erratic had been 
household service and so quietly 
demon although unconsciously <end> <end> 
<start> he was quoting the 
i suppose said the minister 
staring him in the face 
and staring him in the 
suppose said the minister coming 
marking spectacles from his pocket 
from his pocket he put 
he put them on and 
first time answered the boy 
boy and drawing his character 
drawing his character marking spectacles 
<start> upon the mans forehead 
the letter e <end> <end> 
another queer invention <end> <end> 
here another queer invention <end> 
you please wear these spectacles 
a few moments <end> <end> 
at once put them on 
king at once put them 
lenses catch and concentrate the 
vibrations radiating from every human 
character markers continued the boy 
the person upon his forehead 
human individual and reflect the 
the boy because the lenses 
radiating from every human individual 
and you must beware of 
is evil and you must 
is good if his forehead 
an e his character is 
beware of treachery <end> <end> 
must beware of treachery <end> 
his forehead is marked with 
forehead but he said nothing 
upon his ministers forehead but 
except thank you and returned 
spectacles to rob <end> <end> 
<start> the king saw the 
the minister who from the 
who from the first had 
first had been ill at 
but the minister who from 
the chance for the wild 
a sweat to think what 
think what devilry ivery might 
to wake in a sweat 
chance for the wild birds 
my proper job reasonably well 
reasonably well but i put 
i did my proper job 
most savage thinking over the 
remember how i used to 
in the cotswolds till my 
my last meeting with bullivant 
from that june night in 
i used to go over 
june night in the cotswolds 
a new bearing <end> <end> 
to spend most of my 
with a very watchful hun 
a very watchful hun <end> 
have got brainfever if i 
nights fighting a stiffish battle 
of my days and nights 
an edge to it for 
than bullivant and macgillivray and 
better scent than bullivant and 
macgillivray and blenkiron pulling a 
kept my mind balanced and 
it gave an edge to 
i was lucky enough to 
balanced and i dare say 
and blenkiron pulling a thousand 
<start> i will set down 
the various incidents in this 
of time the various incidents 
order of time the various 
with geordie hamilton <end> <end> 
was my meeting with geordie 
brigade when i went down 
rejoined the brigade when i 
have a look at our 
the brigade when i went 
i went down to have 
drafts to come anywhere near 
on st july and had 
get heavy drafts to come 
to get heavy drafts to 
had to get heavy drafts 
about a dozen officers from 
battalion in another division and 
of a battalion in another 
a new lot formed by 
the remains of a battalion 
officers from the training unit 
division and bringing about a 
inspected the men and my 
of a familiar face <end> 
<start> i inspected the men 
the colonel got it from 
got it from the sergeantmajor 
colonel got it from the 
have my old antagonist <end> 
then and there to have 
and i resolved then and 
now i wanted a new 
reported to me at brigade 
that afternoon he reported to 
that solid bandylegged figure standing 
his blue eyes staring into 
got the man i wanted 
brown oak his honest sullen 
mouth and his blue eyes 
and his blue eyes staring 
at that solid bandylegged figure 
i knew i had got 
a tobacconists sign his ugly 
in a respectful glance <end> 
fraction in a respectful glance 
the hall in newmilns street 
newmilns street and the meeting 
and the meeting there <end> 
with a he made no 
a he made no answer 
no answer but his colour 
his mouth set for visions 
could see his mouth set 
regulations for striking an officer 
have crossed his mind <end> 
and a fortnight later in 
fortnight later in a publichouse 
you saw the i could 
saw the i could see 
as he was bid <end> 
did as he was bid 
i was hittin an officer 
sirr i did not ken 
if the war was over 
and we were both free 
i would give you a 
we were both free men 
did perfectly right and if 
were both free men i 
me last i was serving 
didnt know it <end> <end> 
when you saw me last 
out of the boche <end> 
must get your revenge out 
<start> were serving together now 
this time he looked me 
for you and i have 
looked me full in the 
going to make you my 
my servant for you and 
eye appraised me and was 
and was satisfied <end> <end> 
<start> im proud to be 
sirr he said <end> <end> 
he forgot his discipline <end> 
came a strangled chuckle and 
a strangled chuckle and he 
losh but yere the great 
yere the great lad <end> 
himself promptly saluted and marched 
promptly saluted and marched off 
see a friend in the 
the second episode befell during 
brief rest after the polygon 
polygon wood when i had 
when i had ridden down 
i had ridden down the 
between the sad poplars when 
struck a labour company repairing 
the sad poplars when i 
sad poplars when i struck 
clanking along the greasy path 
i was returning in the 
a labour company repairing the 
in my own family <end> 
have seen in my own 
my own family <end> <end> 
you think of our household 
think of our household at 
my father and mother live 
father and mother live unhappily 
from itso far as i 
i can see <end> <end> 
in the family she had 
her heart to a man 
she had loved as you 
a girl rachel it is 
was a girl rachel it 
a man who was unworthy 
to a man who was 
married my father respecting him 
admiring him but nothing more 
him but nothing more <end> 
seen the result <end> <end> 
<start> your own eyes have 
narrative chapter viii <end> <end> 
you see betteredges narrative chapter 
it for you see betteredges 
ask me for more than 
i can give <end> <end> 
to give me yourself <end> 
<start> i only ask you 
in those two words she 
she accepted him <end> <end> 
of unholy rapture this time 
had another bursta burst of 
till her face touched his 
touched his and thenno <end> 
<start> he drew her nearer 
upon myself to carry this 
<start> i really cannot prevail 
carry this shocking disclosure any 
i was just one moment 
was just one moment too 
i tried to close my 
moment too late <end> <end> 
eyes before it happened and 
i had calculated you see 
see on her resisting <end> 
say no more <end> <end> 
volumes could say no more 
of my own sex volumes 
see its way to the 
such matters began to see 
my innocence in such matters 
innocence in such matters began 
arm in arm to be 
off together arm in arm 
to be married <end> <end> 
time that i fully expected 
other so thoroughly by this 
appeared however judging by mr 
judging by mr <end> <end> 
necessary to observe <end> <end> 
which it was necessary to 
trifling formality which it was 
this time on the ottoman 
himselfunforbidden this time on the 
he seated himselfunforbidden this time 
shall i speak to your 
your dear mother <end> <end> 
hear nothing from either of 
mother hear nothing from either 
until she is better <end> 
for the present godfrey <end> 
wish it to be kept 
it to be kept a 
back this evening <end> <end> 
come back this evening <end> 
together quite long enough <end> 
here alone together quite long 
which my martyrdom was going 
rising looked for the first 
rose and in rising looked 
towards the little room in 
the little room in which 
it is without keeping the 
in that way <end> <end> 
as it is without keeping 
enough as it is without 
on her side or on 
at the moment when the 
be quite inevitable the voice 
<start> at the moment when 
the discovery of me appeared 
any further proceedings on her 
at the moment when she 
them at the moment when 
footman on the stairs suddenly 
the voice of a man 
in great alarm <end> <end> 
unmistakably the voice of a 
you miss rachel <end> <end> 
<start> he called out where 
<start> she sprang back from 
curtains and ran to the 
ran to the door <end> 
inside the room <end> <end> 
<start> the footman came just 
his ruddy colour was all 
<start> his ruddy colour was 
<start> he said please to 
to come downstairs miss <end> 
we cant bring her to 
and we cant bring her 
<start> my lady has fainted 
downstairs in my turn quite 
was alone and free to 
alone and free to go 
more i was alone and 
godfrey passed me in the 
in the hall hurrying out 
out to fetch the doctor 
he said pointing to the 
pointing to the room <end> 
head on her bosom <end> 
on her knees by the 
i found rachel on her 
her mothers head on her 
one look at my aunts 
the dreadful truth <end> <end> 
what i knew was enough 
knowing what i knew was 
doctor came in <end> <end> 
i kept my thoughts to 
thoughts to myself till the 
not long before he arrived 
before he arrived <end> <end> 
that lady verinder was no 
of the roomand then he 
the rest of us that 
then he told the rest 
of us that lady verinder 
in hearing that he showed 
when he looked at me 
of proofs of hardened scepticism 
of hardened scepticism may be 
in search of proofs of 
hearing that he showed no 
into the breakfastroom and the 
the breakfastroom and the library 
at a later hour i 
<start> my aunt had died 
addressed to her <end> <end> 
had died without opening one 
i had addressed to her 
it never occurred to me 
she had also died without 
days afterwards that she had 
without giving me my little 
me until some days afterwards 
me my little legacy <end> 
her compliments to mr <end> 
presents her compliments to mr 
awful under the circumstances as 
quite unequal to enlarge as 
unequal to enlarge as she 
begs to say that she 
in sending him the fifth 
to say that she feels 
say that she feels quite 
blake and in sending him 
copious extracts from precious publications 
therefore attached to her own 
her possession all bearing on 
manuscripts copious extracts from precious 
attached to her own manuscripts 
hopes sound as the blast 
the blast of a trumpet 
respected kinsman mr <end> <end> 
ears of her respected kinsman 
her respected kinsman mr <end> 
and begs to thank her 
to miss clack and begs 
thank her for the fifth 
for the fifth chapter of 
returning the extracts sent with 
the proposed additions to the 
any personal objection which he 
necessary to the fulfilment of 
extracts sent with it he 
which he may entertain to 
species of literature and will 
of the purpose that he 
may entertain to this species 
that he has in view 
return of her extracts <end> 
begs to acknowledge the return 
she is a christian and 
franklin blake that she is 
a christian and that it 
for him to offend her 
<start> persists in feeling the 
feeling the deepest interest in 
for the second time <end> 
may lay him low to 
occasion when sickness may lay 
sickness may lay him low 
lay him low to offer 
blake and pledges herself on 
whether she may be permitted 
to know before beginning the 
complete by availing herself of 
permitted to make her humble 
narrative whether she may be 
be permitted to make her 
by availing herself of the 
be glad to know before 
light which later discoveries have 
franklin blake is sorry to 
blake is sorry to disappoint 
her when she began her 
had the honour of giving 
<start> he can only repeat 
he can only repeat the 
in her diary <end> <end> 
herself to her own individual 
of persons and events as 
individual experience of persons and 
of those persons who can 
be good enough to leave 
in the capacity of actual 
the capacity of actual witnesses 
can write in the capacity 
miss clack is extremely sorry 
extremely sorry to trouble mr 
of the moonstone has been 
subject of the moonstone has 
returned and the expression of 
have been returned and the 
and the expression of her 
she ought in the worldly 
phrase to feel herself put 
conscious that she ought in 
miss clack is painfully conscious 
see people eat it to 
see youngsters asleep in them 
youngsters asleep in them <end> 
eat it to make up 
rich hearty food and to 
and to see youngsters asleep 
to help unfortunate ones <end> 
they ridiculed conceited people and 
<start> they ridiculed conceited people 
joviality a relish of life 
a kind of hearty joviality 
them there was a kind 
of them there was a 
not overdelicate but very invigorating 
i never tried to define 
distinctly conscious of it <end> 
but i was distinctly conscious 
not imagine antonias living for 
in black hawk than the 
antonias living for a week 
other house in black hawk 
is stale and shabby old 
<start> winter lies too long 
hangs on until it is 
lies too long in country 
fact and mens affairs went 
farm the weather was the 
underneath it as the streams 
<start> on the farm the 
streams creep under the ice 
hawk the scene of human 
down to the bare stalk 
but in black hawk the 
pinched frozen down to the 
and pinched frozen down to 
i went to the river 
nights and we skated up 
and made bonfires on the 
the big island and made 
and february i went to 
on clear nights and we 
bluffs was grey and mournfullooking 
ice was rough and choppy 
on the river bluffs was 
<start> but by march the 
had lain in the yards 
tired of school tired of 
the rutted streets of the 
piles of cinders that had 
was tired of school tired 
dirty drifts and the piles 
that month when blind darnault 
one break in the dreary 
only one break in the 
came to town <end> <end> 
when blind darnault the negro 
<start> he gave a concert 
monday night and he and 
a concert at the opera 
he gave a concert at 
at our comfortable hotel <end> 
<start> harling had known darnault 
known darnault for years <end> 
evening as there would certainly 
see tiny that saturday evening 
tiny that saturday evening as 
music at the boys home 
as there would certainly be 
hotel and slipped quietly into 
supper i ran downtown to 
ran downtown to the hotel 
i ran downtown to the 
of cigar smoke <end> <end> 
were already occupied and the 
air smelled pleasantly of cigar 
had once been two rooms 
two rooms and the floor 
rooms and the floor was 
the partition had been cut 
wind from without made waves 
the wind from without made 
at either end of the 
end of the room and 
the room and the grand 
glowed at either end of 
atmosphere of unusual freedom about 
unusual freedom about the house 
an atmosphere of unusual freedom 
gardener had gone to omaha 
for a week <end> <end> 
he was rather absentminded <end> 
until he was rather absentminded 
<start> johnnie had been having 
<start> gardener who ran the 
ran the business and looked 
her husband stood at the 
welcomed incoming travellers <end> <end> 
popular fellow but no manager 
a popular fellow but no 
was admittedly the bestdressed woman 
hawk drove the best horse 
in black hawk drove the 
black hawk drove the best 
gardener was admittedly the bestdressed 
them as her friends were 
so solicitous about them as 
half so solicitous about them 
<start> she seemed indifferent to 
rigid immobility of her face 
the rigid immobility of her 
severe with something indianlike in 
harm of him i do 
him of pride <end> <end> 
know no harm of him 
i believe he is a 
<start> i believe he is 
them at the rooms <end> 
of him and johns judgment 
thinks very well of him 
well i shall see how 
i shall see how they 
this evening we shall meet 
it was all settled <end> 
was all settled <end> <end> 
since you make such a 
you make such a point 
can refuse you nothing <end> 
but do not insist upon 
being very agreeable for my 
<start> but do not insist 
be some forty miles off 
beg that is quite out 
dancing do not mention it 
and as for dancing do 
mention it i beg that 
say but i shall cut 
but i shall cut him 
death i dare say but 
i dare say but i 
on his keeping his conjecture 
what i want to avoid 
i shall insist on his 
but he guesses the reason 
that is exactly what i 
his keeping his conjecture to 
did not credit there being 
did not influence her friend 
opinion of the tilneys did 
brother or sister and she 
no insolence in the manners 
was sure there had been 
any pride in their hearts 
her friend she was sure 
in milsom street that their 
captain tilney was expected almost 
handsome young man whom she 
man whom she had never 
near her having heard the 
same attention as heretofore miss 
she had never seen before 
day before in milsom street 
milsom street that their elder 
by one with the same 
almost every hour she was 
the day before in milsom 
that their elder brother captain 
brother captain tilney was expected 
at no loss for the 
with the same attention as 
air was more assuming and 
and his countenance less prepossessing 
in her eyes his air 
her eyes his air was 
<start> she looked at him 
countenance less prepossessing <end> <end> 
it possible that some people 
might think him handsomer than 
his taste and manners were 
but even laughed openly at 
protested against every thought of 
only protested against every thought 
he not only protested against 
her hearing he not only 
doubt decidedly inferior for within 
may be presumed that whatever 
not likely to produce animosities 
the latter circumstance it may 
to the lady <end> <end> 
produce animosities between the brothers 
circumstance it may be presumed 
our heroines opinion of him 
latter circumstance it may be 
the brothers nor persecutions to 
whom she will hereafter be 
the instigator of the three 
of the three villains in 
be the instigator of the 
hereafter be forced into a 
villains in horsemens greatcoats by 
will drive off with incredible 
there at separate tables in 
two or three persons all 
own thoughts to observe their 
occupied by his own thoughts 
dotted here and there at 
or three persons all men 
separate tables in the hall 
he drew the handkerchief from 
<start> he drew the handkerchief 
morocco case clasped and ornamented 
a spring and disclosed to 
means of a spring and 
opened by means of a 
and ornamented in gilt which 
by means of a spring 
a diamond of monstrous bigness 
clasped and ornamented in gilt 
open casket without movement without 
staring into the open casket 
the circumstance was so inexplicable 
without conscious thought like a 
enormous that francis sat staring 
circumstance was so inexplicable the 
suddenly with idiocy <end> <end> 
had in it the ring 
but firmly and a quiet 
these words close the casket 
shoulder lightly but firmly and 
lightly but firmly and a 
the ring of command uttered 
and a quiet voice which 
with rich simplicity <end> <end> 
of an urbane and tranquil 
presence and dressed with rich 
dressed with rich simplicity <end> 
table and bringing his glass 
neighbouring table and bringing his 
a neighbouring table and bringing 
<start> this personage had risen 
i feel persuaded it should 
feel persuaded it should never 
it quietly back into your 
pocket where i feel persuaded 
into your pocket where i 
one of your acquaintances whom 
please to throw off your 
you had met by chance 
bewildered air and act as 
met by chance <end> <end> 
try if you please to 
<start> i fear sir you 
you must be an amateur 
last words with a smile 
meaning leaned back in his 
the stranger pronounced these last 
words with a smile of 
inhalation of tobacco <end> <end> 
what this means <end> <end> 
for gods sake said francis 
who you are and what 
most unusual suggestions i am 
strangely that i think i 
am sure i know not 
know not but the truth 
i should obey your most 
i know not but the 
evening into so many perplexing 
have gone mad or wandered 
but the truth is i 
this evening into so many 
sake why you accost me 
wise good and experienced tell 
heavens sake why you accost 
with confidence you seem wise 
tell me for heavens sake 
in so odd a fashion 
due time replied the stranger 
<start> all in due time 
and you must begin by 
begin by telling me how 
